id,texto,URL,Author,datePublished,title,rotulo,short url,url,imagem
322,"Paraná Pesquisas registrado no TSE: O mito Bolsonaro vence em todos os estados, porque o povo quer renovação!",https://apublica.org/2018/10/truco-pesquisa-falsa-mostra-bolsonaro-na-lideranca-em-todos-os-estados/,https:apublica.org,25/10/2018,Pesquisa falsa mostra Bolsonaro na liderança em todos os estados - Agência Pública,FALSO,https://t.co/EhUef9I9zj,https://twitter.com/i/web/status/1043262720836083712,
1029,"Nova etapa da Lava Jato pode banir PT, PMDB e PP da política brasileira",https://piaui.folha.uol.com.br/lupa/2018/05/18/verificamos-lava-jato-banir/,https:piaui.folha.uol.com.brlupa,18/05/2018 19:59,"#Verificamos: Nova etapa da Lava Jato não vai banir PT, PMDB e PP",FALSO,https://t.co/mki1wpsSCp,http://fb.me/7zTyGC2iB,
744," graças aos soldados, e não aos sacerdotes, que podemos ter a religião que desejamos.  graças aos soldados, e não aos jornalistas, que temos liberdade de imprensa ....  graças aos soldados, e não aos políticos, que podemos votar",https://piaui.folha.uol.com.br/lupa/2019/03/11/verificamos-obama-soldados/,https:piaui.folha.uol.com.brlupa,11/03/2019 20:30,#Verificamos: Não é de Obama discurso que associa soldados às liberdades democráticas,FALSO,http://t.co/oCMtLSarm9,http://fb.me/35jexyUtq,
478,Os 10 países onde MAIS se trabalhou em um ano para pagar impostos.,https://apublica.org/2017/07/truco-corrente-no-whatsapp-usa-dados-errados-para-criticar-impostos/,https:apublica.org,12/07/2017,Corrente no WhatsApp usa dados errados para criticar impostos - Agência Pública,FALSO,,,
1385,"Herança maldita: Mandetta renova contratos de publicidade de R$ 1 bilhão firmados no governo Dilma. De forma silenciosa, no apagar das luzes do dia 26 de dezembro de 2019 e sem o aval do Planalto, o ministro da saúde Luiz Henrique Mandetta renovou contrat",https://aosfatos.org/noticias/e-falso-que-mandetta-renovou-contratos-de-publicidade-do-governo-dilma-sem-aval-do-planalto/,https:www.aosfatos.org,2020-04-06,falso que Mandetta renovou contratos de publicidade do governo Dilma sem aval do Planalto | Aos Fatos,FALSO,https://t.co/tfzwpyUfoU,https://www.agoraparana.com.br/noticia/heranca-maldita-mandetta-renova-contratos-de-publicidade-de-r-1bilhao-firmados-no-governo-dilma#.Xpk7Qs9fzk0.twitter,
826,Bolsonaro autoriza execução da dívida da Globo de R$ 358 milhões de impostos sonegados,https://piaui.folha.uol.com.br/lupa/2019/01/09/verificamos-divida-globo/,https:piaui.folha.uol.com.brlupa,09/01/2019 18:36,falsa notícia de que Bolsonaro autorizou execução de dívida da Globo,FALSO,https://t.co/YyFIkpxyRJ,http://conteudoms.com/site/ver-conteudo/bolsonaro-autoriza-execucaeo-da-divida-da-globo-de-r-358-milhoes-de-imposto,
271,FUNCIONRIA DO IBOPE E DATA FOLHA DESMASCARA O INSTITUTO E FALA A VERDADE,https://aosfatos.org/noticias/mulher-que-acusa-ibope-e-datafolha-nunca-foi-funcionaria-e-usa-dados-falsos-sobre-pesquisas/,https:www.aosfatos.org,03/10/2018,Mulher que acusa Ibope e Datafolha nunca foi funcionária e usa dados falsos sobre pesquisas | Aos Fatos,FALSO,https://t.co/YkC48cEy90,https://youtu.be/Bd8jtnKw-AM,
42,Portal Transparência mostra que gestão Bolsonaro tem o maior orçamento para educação da história,https://aosfatos.org/noticias/orcamento-da-educacao-no-governo-bolsonaro-nao-e-o-maior-da-historia/,https:www.aosfatos.org,11/06/2019,Orçamento da Educação no governo Bolsonaro não é o ‘maior da história’ | Aos Fatos,FALSO,https://t.co/4Nvrgnh6bn,https://twitter.com/i/web/status/1136746283924885509,1
842,Advogado de Lula vira réu por embolsar R$ 68 milhões da Fecomércio,https://piaui.folha.uol.com.br/lupa/2018/12/19/verificamos-zanin-reu-lava-jato/,https:piaui.folha.uol.com.brlupa,19/12/2018 19:13,#Verificamos:  falsa informação de que advogado Cristiano Zanin é réu na Lava Jato,FALSO,https://t.co/lQXzLfiPYn,https://deusacimadetodos.com/bretas-vai-pra-cima-de-zanin-advogado-de-lula-vira-reu-por-embolsar-r-68-milhoes-da-fecomercio/,
1661,"Policiais federais, civis e militares invadiram o congresso nacional hoje e a mídia ficou caladinha.",http://aosfatos.org/noticias/video-de-policiais-invadindo-o-congresso-nacional-e-de-2017/,https:www.aosfatos.org,2020-04-23,Vídeo de policiais invadindo o Congresso Nacional é de 2017 | Aos Fatos,FALSO,https://t.co/NsQ72q7CKe,https://twitter.com/i/web/status/1049765535376916481,
1043,Bebê nasce com 18 kg e bate o recorde de maior bebê do mundo,https://checamos.afp.com/bebe-vista-nesta-foto-pesava-775-quilos-ao-nascer,https:checamos.afp.com,18/02/2020 20:48,"A bebê vista nesta foto pesava 7,75 quilos ao nascer | Checamos",FALSO,https://t.co/Dkwm53u8Wt,https://baudasdicas.com/bebe-nasce-com-18-kg-e-bate-o-recorde-de-maior-bebe-mundo/,1
831,O presidente eleito [Bolsonaro] e seu filho [Eduardo] votaram conta a Lei Brasileira de Inclusão LBI,https://piaui.folha.uol.com.br/lupa/2019/01/03/verificamos-bolsonaro-inclusao/,https:piaui.folha.uol.com.brlupa,03/01/2019 17:54,#Verificamos: Bolsonaro e filho não votaram contra Lei Brasileira de Inclusão,FALSO,https://t.co/2IR8SZc8mD,https://twitter.com/i/web/status/1071314033016520705,1
1025,Juiz Sergio Moro manda carta pública para o povo brasileiro,https://piaui.folha.uol.com.br/lupa/2018/05/29/verificamos-moro-carta-publica/,https:piaui.folha.uol.com.brlupa,29/05/2018 18:44,#Verificamos: Moro não mandou carta pública para o povo brasileiro,FALSO,https://t.co/6N7JF1BClw,https://www.youtube.com/watch?v=LuJeb10nyGg&feature=share,
1121,Mais uma vez os Simpsons prevendo o futuro!! - Ao 1993 temporada 4 capítulo 21 - Corona virus,https://piaui.folha.uol.com.br/lupa/2020/03/03/verificamos-simpsons-previram-chegada-novo-coronavirus/,https:piaui.folha.uol.com.brlupa,03/03/2020 14:46,#Verificamos:  falso que Os Simpsons previram a chegada do novo coronavírus | Agência Lupa,FALSO,,,
261,"Vivemos numa época onde querem que os padres se casem e que os casados se divorciem. Querem que os héteros tenham relacionamentos líquidos sem compromisso, mas que os gays se casem na Igreja...",https://aosfatos.org/noticias/padre-fabio-de-melo-nao-publicou-mensagem-com-comentarios-contra-lgbts-e-favor-de-bolsonaro/,https:www.aosfatos.org,06/10/2018,Padre Fábio de Melo não publicou mensagem com comentários contra LGBTs e a favor de Bolsonaro | Aos Fatos,FALSO,https://t.co/Qcu2WLVMeS,http://fb.me/1FFne7Z13,1
1012,Dona de empresa de Curitiba que deu notas fiscais de reforma falsa no triplex é filiada ao PSDB,https://piaui.folha.uol.com.br/lupa/2018/07/03/verificamos-nota-triplex-psdb/,https:piaui.folha.uol.com.brlupa,03/07/2018 15:08,"#Verificamos: Sócios da Tallento Construtora, que emitiu nota de reforma sobre o triplex do Guarujá, não 'são filiados ao PSDB'",FALSO,https://t.co/ojSCOGtyN2,https://twitter.com/i/web/status/1013389282038505472,
1171,"Presidente da China diz que chegou a hora de o país liderar o mundo. Em meio ao protagonismo da China no combate ao novo coronavírus, inclusive auxiliando outros países contra a pandemia, o presidente Xi Jinping diz que este é o início de uma nova era de ",https://aosfatos.org/noticias/presidente-chines-nao-disse-que-pandemia-e-inicio-de-nova-era-para-o-socialismo/,https:www.aosfatos.org,2020-03-24,Presidente chinês não disse que pandemia é início de nova era para o socialismo | Aos Fatos,FALSO,https://t.co/360v5uvbrs,https://g1.globo.com/globonews/jornal-globonews-edicao-das-10/video/presidente-da-china-diz-que-chegou-a-hora-do-pais-pais-liderar-o-mundo-6225514.ghtml?utm_source=twitter&utm_medium=share-player-desktop,
1080,"Bruno Maranhão, um dos líderes fortes do MST, foi preso com um avião carregado de drogas armas e grana, braço direito de lula nas invasões de terra. Direitos Humanos e agora. SE A GLOBO NAO MOSTRA A GENTE DIVULGA E VIRALIZA.",https://aosfatos.org/noticias/e-falso-que-video-mostre-lider-do-mst-sendo-preso-por-trafico-de-drogas/,https:www.aosfatos.org,16/01/2020,falso que vídeo mostre líder do MST sendo preso por tráfico de drogas | Aos Fatos,FALSO,https://t.co/yxyPZXydxx,https://twitter.com/i/web/status/1206384788866650112,
615,BOMBA!  o fim de Gleisi Hoffmann! Vídeo que acaba com a petista de vez. Vazou um vídeo de reunião de cúpula; e a senadora petista diz que querem é desemprego em massa,https://piaui.folha.uol.com.br/lupa/2019/06/03/verificamos-gleisi-hoffmann-desemprego/,https:piaui.folha.uol.com.brlupa,03/06/2019 18:00,#Verificamos:  falso que Gleisi Hoffmann defendeu desemprego em massa,FALSO,https://t.co/q9BiPWybch,http://fb.me/22Q8Dirsf,
228,URGENTE: PESQUISA Tracking BTG. Acabou de Sair para o Mercado Financeiro: Bolsonaro 77%. Haddad 23%,https://aosfatos.org/noticias/pesquisa-atribuida-ao-btg-pactual-tem-nova-versao-falsa/,https:www.aosfatos.org,27/10/2018,Pesquisa atribuída ao BTG Pactual tem nova versão falsa | Aos Fatos,FALSO,https://t.co/1thlIddaxL,https://twitter.com/i/web/status/1055979737020055552,
928,"... E agora [Sergio Moro] aceita ser ministro, junto com ele [Fraga], no governo do Bozo sic imagem",https://piaui.folha.uol.com.br/lupa/2018/11/01/verificamos-sergio-moro-alberto-fraga/,https:piaui.folha.uol.com.brlupa,01/11/2018 16:47,#Verificamos:  falso que Sergio Moro condenou Alberto Fraga,FALSO,https://t.co/fF2juuTdH5,https://twitter.com/i/web/status/1058000896930574336,1
38,Bolsonaro autoriza Execução da dívida da Globo de mais de R$ 1 Bilhão de impostos sonegados,https://aosfatos.org/noticias/e-falso-que-bolsonaro-autorizou-execucao-de-divida-bilionaria-da-rede-globo/,https:www.aosfatos.org,13/06/2019,É falso que Bolsonaro autorizou execução de dívida bilionária da Rede Globo | Aos Fatos,FALSO,https://t.co/eZowzTFVPP,https://twitter.com/i/web/status/1156608859617857536,1
296,Bolsonaro é o meu candidato ideal Não. Mas vou votar nele Vou. Como eu classificaria o meu voto Voto útil.  Arnaldo Jabor,https://aosfatos.org/noticias/arnaldo-jabor-nao-escreveu-texto-em-que-declara-voto-em-jair-bolsonaro/,https:www.aosfatos.org,05/09/2018,Arnaldo Jabor não escreveu texto em que declara voto em Jair Bolsonaro | Aos Fatos,FALSO,https://t.co/FLqNTEyFfQ,https://twitter.com/i/web/status/1035718605244194816,
1009,Morre idosa que foi presa por não pagar pensão do neto e sofreu estupro na cadeia,https://piaui.folha.uol.com.br/lupa/2018/07/12/verificamos-idosa-presa-estuprada/,https:piaui.folha.uol.com.brlupa,12/07/2018 19:50,#Verificamos: é falsa notícia sobre idosa presa e estuprada por não pagar a pensão do neto,FALSO,https://t.co/7bV8CquAA6,http://fb.me/xbf9by5v,
548,Pela primeira vez em 20 anos o orçamento anual saiu do vermelho. Bem vindo a nova era! Parabéns à equipe responsável,https://piaui.folha.uol.com.br/lupa/2019/07/19/verificamos-bolsonaro-vermelho/,https:piaui.folha.uol.com.brlupa,19/07/2019 18:58,#Verificamos:  falso que Bolsonaro tenha tirado contas públicas do vermelho,FALSO,https://t.co/Fq1hh61OjO,https://www.jornal21brasil.com.br/2019/01/pela-primeira-vez-em-20-anos-o.html?m=1,
576,"O crime é impossível acabar totalmente porque a mente humana veio do macaco, um animal assassino",https://piaui.folha.uol.com.br/lupa/2019/07/03/verificamos-tuite-moro-macaco/,https:piaui.folha.uol.com.brlupa,03/07/2019 08:07,#Verificamos:  falso tuíte de Moro afirmando que 'crime é impossível acabar porque a mente veio do macaco',FALSO,,,
1197,"Israel tem a melhor situação do mundo 1700 casos e 1 morte!!! Sem isolamento para os jovens. Não lotou hospitais, UTIs etc Isolou idosos e o grupo de risco, enfrentou o vírus Sem prejudicar a economia do país. Agora já no Brasil, país do Tupiniquim e o po",https://aosfatos.org/noticias/e-falso-que-israel-conseguiu-combater-o-coronavirus-isolando-apenas-idosos/,https:www.aosfatos.org,2020-03-26,falso que Israel conseguiu combater o coronavírus isolando apenas idosos | Aos Fatos,FALSO,https://t.co/PtnTcvGerZ,https://twitter.com/i/web/status/1242777104174977024,
199,Comissão de Direitos Humanos manda prender jovem que agrediu assaltante em MG,https://aosfatos.org/noticias/e-falso-que-comissao-de-direitos-humanos-mandou-prender-estudante-que-bateu-em-assaltante-em-mg/,https:www.aosfatos.org,29/11/2018,É falso que Comissão de Direitos Humanos mandou prender estudante que bateu em assaltante em MG | Aos Fatos,FALSO,https://t.co/QbFkdZIllj,http://www.ocongresso.com/2018/11/comissao-de-direitos-humanos-manda.html?m=1,
725,"Bomba atômica prestes a explodir! PF intercepta ligação telefônica entre Aécio e Gilmar Mendes, com confirmação de crimes entre ambos",https://piaui.folha.uol.com.br/lupa/2019/03/21/verificamos-aecio-gilmar/,https:piaui.folha.uol.com.brlupa,21/03/2019 18:13,#Verificamos:  antiga e não confirma crimes gravação de conversa telefônica entre Gilmar e Aécio,FALSO,https://t.co/zq2uuQpL43,https://twitter.com/i/web/status/1099757358794919938,
295,Adélio Bispo de Oliveira é o nome do petista que tentou matar Jair Bolsonaro hoje em Juiz de Fora. Ele é filiado ao Partido dos Trabalhadores.,https://aosfatos.org/noticias/autor-de-ataque-jair-bolsonaro-nao-e-filiado-ao-pt/,https:www.aosfatos.org,06/09/2018,Autor de ataque a Jair Bolsonaro não é filiado ao PT | Aos Fatos,FALSO,https://t.co/RE4lpckrw9,https://twitter.com/i/web/status/1037833515637694464,
32,"ACM morreu em Julho de 2007, em um acidente de helicóptero. Poucas semanas antes fez um pronunciamento na tribuna do Senado, em plena vigência do 2 mandato de Lula, que até hoje não havia sido divulgado. Veja o que ele disse",https://aosfatos.org/noticias/e-falso-que-acm-morreu-em-acidente-de-helicoptero-apos-criticar-lula/,https:www.aosfatos.org,24/06/2019,É falso que ACM morreu em acidente de helicóptero semanas após criticar Lula | Aos Fatos,FALSO,https://t.co/H8rKLYQPSM,https://twitter.com/i/web/status/1139225307821608962,
651,"Câncer é um fungo! E bicarbonato de sódio ajuda a curar o câncer, diz Oncologista",https://piaui.folha.uol.com.br/lupa/2019/05/02/verificamos-bicarbonato-de-sodio-cura-cancer/,https:piaui.folha.uol.com.brlupa,02/05/2019 19:59,#Verificamos:  falso que bicarbonato de sódio cura câncer,FALSO,https://t.co/CH9hRD00Vp,https://www.semprequestione.com/2018/03/cancer-e-um-fungo-e-o-bicarbonato-de.html,
805,Policial é estuprada por oito menores e morta com 32 facadas na zona norte do Rio de Janeiro,https://piaui.folha.uol.com.br/lupa/2019/01/22/verificamos-policial-estuprada-menores-facadas/,https:piaui.folha.uol.com.brlupa,22/01/2019 16:54,#Verificamos:  falso que policial foi estuprada e morta por menores do RJ com 32 facadas,FALSO,https://t.co/qAQ1PEck6y,http://fb.me/5ht8ojq9b,
324,"Tracking BTG que acabou de sair para o mercado financeiro: Bolsonaro, 52%, Haddad, 48%. P.S.: Votos válidos.",https://apublica.org/2018/10/truco-pesquisa-falsa-coloca-bolsonaro-com-52-e-haddad-com-48/,https:apublica.org,23/10/2018,"Pesquisa falsa coloca Bolsonaro com 52% e Haddad, com 48% - Agência Pública",FALSO,,,
182,"Por falta de público, Posse simbólica de Lula é cancelada em Curitiba",https://aosfatos.org/noticias/pt-nao-convocou-posse-simbolica-de-lula-nem-cancelou-evento-por-falta-de-publico/,https:www.aosfatos.org,01/01/2019,PT  não convocou 'posse simbólica' de Lula nem cancelou evento por falta de público | Aos Fatos,FALSO,https://t.co/bqWiP7eU2y,https://republicadecuritiba.net/2019/01/01/por-falta-de-publico-posse-simbolica-de-lula-e-cancelada-em-curitiba/?fbclid=IwAR1kC3ZatRBgH8A1BOSFbJ_YOjUE9BXaFafCeb2XAtme74-zrpZ3SMiCGY8,1
174,Governo Bolsonaro em 7 dias de governo tira meio milhão de pessoas da pobreza: medo da auditoria causa debandada de beneficiários do Bolsa Família,https://aosfatos.org/noticias/nao-e-verdade-que-520-mil-usuarios-sairam-do-bolsa-familia-por-medo-de-auditoria-de-bolsonaro/,https:www.aosfatos.org,11/01/2019,Não é verdade que 520 mil usuários saíram do Bolsa Família por medo de auditoria de Bolsonaro | Aos Fatos,FALSO,https://t.co/Uma4Vdjuh6,https://twitter.com/i/web/status/1083130157156745216,
821,"Governo de Bolsonaro, em 7 dias de governo, tira meio milhão de pessoas da pobreza. Medo da auditoria causa debandada de beneficiários do Bolsa Família",https://piaui.folha.uol.com.br/lupa/2019/01/10/verificamos-bolsa-familia/,https:piaui.folha.uol.com.brlupa,10/01/2019 18:24,falso que 500 mil pessoas saíram do Bolsa Família desde o início do ano,FALSO,https://t.co/Uma4Vdjuh6,https://twitter.com/i/web/status/1083130157156745216,
311,BOMBA: PF pode prender todos artistas que receberam dinheiro da Lei Rouanet.,https://aosfatos.org/noticias/policia-federal-nao-vai-prender-artistas-que-receberam-da-lei-rouanet/,https:www.aosfatos.org,19/06/2018,Polícia Federal não vai prender artistas que receberam da Lei Rouanet | Aos Fatos,FALSO,https://t.co/nO7yByVIoi,http://fb.me/8Lblspl8X,
7,"Câncer no seio não precisa mais fazer cirurgia. Presidente Bolsonaro vai autorizar a importação dessa tecnologia de Israel. Embora chamado de machista, foi o único presidente que se lembrou em primeiro lugar das mulheres Vamos divulgar!",https://aosfatos.org/noticias/e-falso-que-bolsonaro-importara-tecnologia-que-remove-cancer-de-mama-sem-cirurgia/,https:www.aosfatos.org,16/07/2019,É falso que Bolsonaro importará tecnologia que remove câncer de mama sem cirurgia | Aos Fatos,FALSO,https://t.co/PHGCdyTArs,https://twitter.com/i/web/status/1110670999891177473,
242,Vaza áudio: Haddad e Manuela tramando contra Exército e Bolsonaro,https://aosfatos.org/noticias/nao-houve-vazamento-de-audio-de-haddad-e-manuela-em-trama-contra-exercito/,https:www.aosfatos.org,17/10/2018,Não houve 'vazamento de áudio' de Haddad e Manuela em trama contra Exército | Aos Fatos,FALSO,https://t.co/b3oogkzO95,http://youtu.be/2MBe-y5oIjc?a,
1873,GOVERNADOR Rui Costa PEDE PARA A prefeita de Porto Seguro INVENTAR 200 DOENTES PARA RECEBER VERBA DE BOLSONARO.,http://aosfatos.org/noticias/e-falso-que-rui-costa-pediu-para-prefeita-de-porto-seguro-inventar-200-casos-de-covid-19/,https:www.aosfatos.org,2020-04-29,falso que Rui Costa pediu para prefeita de Porto Seguro inventar 200 casos de Covid-19 | Aos Fatos,FALSO,https://t.co/Xe6RkSbuy0,https://twitter.com/i/web/status/1255580651979509761,
1143,"Para o ministro [Luís Roberto Barroso], Bolsonaro foi corajoso e demonstrou ser um grande líder, pois não abandona sua nação nem em momentos difíceis como o que estamos passando agora, com a pandemia do COVID-19.",https://aosfatos.org/noticias/e-falso-que-barroso-declarou-apoio-manifestacoes-bolsonaristas-de-15-de-marco/,https:www.aosfatos.org,2020-03-17,falso que Barroso declarou apoio às manifestações bolsonaristas de 15 de março | Aos Fatos,FALSO,https://t.co/w7zfaSeMEq,https://www.diariodocentrodomundo.com.br/essencial/ministro-luis-roberto-barroso-da-tres-dias-para-bolsonaro-explicar-as-contas-da-campanha/,1
1013,Trump avisa: posso intervir militarmente no Brasil para acabar com a corrupção,https://piaui.folha.uol.com.br/lupa/2018/07/02/verificamos-trump-intervencao/,https:piaui.folha.uol.com.brlupa,02/07/2018 15:41,#Verificamos: Trump não vai intervir militarmente no Brasil para acabar com a corrupção,FALSO,https://t.co/KHBm3JHdN0,https://twitter.com/i/web/status/1006921704864612352,1
308,Está no site do governo: Lula doou R$ 25 milhões a grupos terroristas,https://aosfatos.org/noticias/lula-nao-doou-r-25-mi-terroristas-site-distorce-ajuda-do-brasil-a-palestinos/,https:www.aosfatos.org,30/07/2018,Lula não doou R$ 25 mi a terroristas; site distorce ajuda do Brasil a palestinos | Aos Fatos,FALSO,https://t.co/5lG1Imjb10,https://www.diariodobrasil.org/lula-doou-r-25-milhoes-para-grupo-terrorista/,
638,Golaço do presidente [Bolsonaro]. Se você não compartilhar ninguém ficará sabendo. A Globo não mostra,https://piaui.folha.uol.com.br/lupa/2019/05/13/verificamos-ferrovia-bolsonaro/,https:piaui.folha.uol.com.brlupa,13/05/2019 21:37,#Verificamos:  antigo vídeo de construção de ferrovia atribuída ao governo Bolsonaro,FALSO,https://t.co/w1PJ0xFpr1,https://twitter.com/i/web/status/1166550577901449217,
310,Cai a hipócrita: Odebrecht delata Marina Silva: mais de R$ 1 milhão,https://aosfatos.org/noticias/site-distorce-fatos-sobre-doacoes-eleitorais-da-odebrecht-a-marina-silva/,https:www.aosfatos.org,10/07/2018,Site distorce fatos sobre doações eleitorais da Odebrecht a Marina Silva | Aos Fatos,FALSO,https://t.co/4lK99SDKtY,http://fb.me/8uRolNOA3,1
188,"O PT foi tão bom para o trabalhador, mas tão bom, que o salário mínimo é menor que o auxílio reclusão. No governo do PT, o ladrão ganha mais do que o trabalhador.",https://aosfatos.org/noticias/auxilio-reclusao-nao-foi-criado-pelo-PT-e-raramente-supera-o-salario-minimo/,https:www.aosfatos.org,27/12/2018,Auxílio-reclusão não foi criado pelo PT e valor depende de contribuição ao INSS | Aos Fatos,FALSO,,,
1038,Médico quebra o silêncio: A vacina contra a gripe é o que está causando um surto mortal de gripe,https://piaui.folha.uol.com.br/lupa/2018/05/15/verificamos-surto-gripe-vacina/,https:piaui.folha.uol.com.brlupa,15/05/2018 13:00,#Verificamos: vacina contra gripe não causa 'surto mortal' nos EUA,FALSO,https://t.co/U8yfHbiXMG,http://www.semprequestione.com/2018/04/medico-vacina-contra-gripe-alerta.html,
317,"Sem qualquer aviso prévio, Exército começa a fiscalizar senadores em Brasília",https://aosfatos.org/noticias/nao-o-exercito-nao-esta-fiscalizando-o-senado-noticia-e-falsa/,https:www.aosfatos.org,16/05/2018,"Não, o Exército não está fiscalizando o Senado; notícia é falsa | Aos Fatos",FALSO,https://t.co/2E1ko7VliB,https://www.noticiasbrasilonline.com.br/sem-qualquer-aviso-previo-exercito-comeca-a-fiscalizar-senadores-em-brasilia/,
660,Lula é eleito pela revista inglesa The Economist como o maior ladrão do mundo,https://piaui.folha.uol.com.br/lupa/2019/04/26/verificamos-economist-lula/,https:piaui.folha.uol.com.brlupa,26/04/2019 17:40,#Verificamos:  falsa capa da The Economist que coloca Lula como político mais corrupto do mundo,FALSO,https://t.co/2NvRSDsMcw,https://twitter.com/i/web/status/1118960482176634886,
