id,MAIUSCULAS_x,EXCLAMA_x,ASPAS_x,POL_ABSOLUTO_x,funct,pronoun_x,ppron_x,i_x,we_x,you_x,shehe_x,they_x,ipron_x,article_x,prep_x,auxverb_x,adverb_x,conj_x,negate_x,verb_x,adj_x,interrog_x,affect_x,posemo_x,negemo_x,anx_x,anger_x,sad_x,MAIUSCULAS_y,EXCLAMA_y,ASPAS_y,POL_ABSOLUTO_y,pronoun_y,ppron_y,i_y,we_y,you_y,shehe_y,they_y,ipron_y,article_y,prep_y,auxverb_y,adverb_y,conj_y,negate_y,verb_y,adj_y,interrog_y,affect_y,posemo_y,negemo_y,anx_y,anger_y,sad_y,rotulo
201,0.0,0.0,0.0,0.5,0.7969715082685792,0.7644029610556807,0.41841004184100417,0.5255230125523012,0.0,0.4581589958158996,0.1600418410041841,0.11436541143654115,0.5774058577405857,0.2440725244072524,0.4149232914923291,0.0,0.5489539748953975,0.40944411237298267,0.0,0.3691853310361801,0.28661087866108786,0.2287308228730823,0.6401673640167365,0.6276150627615062,0.2743574417214585,0.0,0.18514644351464435,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5668167448989367,0.4107744107744108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2828282828282829,0.2828282828282829,0.0,0.0,0.0,0.0,VERDADE
3603,0.03784786641929499,0.0,0.0,0.625,0.3887269193391642,0.15698587127158556,0.1020408163265306,0.0,0.0,0.0,0.15612244897959185,0.0,0.1877551020408164,0.14285714285714285,0.4047619047619047,0.0,0.1338775510204082,0.07988338192419826,0.0,0.12004801920768307,0.09319727891156462,0.0,0.1784256559766764,0.15306122448979592,0.0892128279883382,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2849087232648877,0.4884884884884885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERDADE
2617,0.03863636363636363,0.0,0.0,0.5,0.6696428571428571,0.6810897435897435,0.46875,0.0,0.0,0.15208333333333332,0.5578125,0.34166666666666673,0.6708333333333334,0.4375,0.371875,0.09027777777777776,0.4783333333333334,0.6523809523809524,0.0,0.36764705882352944,0.0,0.5694444444444444,0.18214285714285716,0.0,0.18214285714285716,0.0,0.184375,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5463645943097999,0.0664488017429194,0.5032679738562091,0.0,0.4901960784313726,0.0,0.6454248366013071,0.0,0.0,0.5490196078431373,0.5490196078431373,0.0,0.0,0.0,0.0,VERDADE
1535,0.0,0.0,0.0,0.5,0.5752300920368146,0.3636069812540401,0.26260504201680673,0.0,0.0,0.0,0.3214285714285714,0.11484593837535015,0.38655462184873945,0.4411764705882352,0.5416666666666666,0.09103641456582633,0.13781512605042018,0.24669867947178875,0.0,0.06178942165101334,0.09593837535014003,0.11484593837535015,0.09183673469387756,0.0,0.09183673469387756,0.3137254901960784,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41228938489212463,0.34231200897867564,0.5185185185185186,0.0,0.0,0.0,0.265993265993266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERDADE
541,0.3690637720488466,0.0,0.0,0.625,0.5034352049277422,0.2391886720244929,0.24875621890547264,0.0,0.0,0.0,0.3805970149253731,0.0,0.2860696517412936,0.6384742951907131,0.5427031509121061,0.1077943615257048,0.16318407960199008,0.09737029140014217,0.1318407960199005,0.07316359379572725,0.11359867330016585,0.0,0.10874200426439233,0.0,0.10874200426439233,0.0,0.22014925373134328,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44105777638275456,0.7210401891252955,0.0,0.0,0.0,0.0,0.14007092198581558,0.0797872340425532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FALSO
2661,0.040316205533596834,0.0,0.0,0.625,0.7505175983436851,0.8779264214046822,0.3804347826086957,0.0,0.0,0.0,0.4989130434782608,0.11884057971014494,1.0,0.8115942028985507,0.21557971014492752,0.09420289855072464,0.6417391304347827,0.7658385093167703,0.11521739130434785,0.319693094629156,0.2978260869565217,0.5942028985507247,0.3801242236024845,0.32608695652173914,0.19006211180124225,0.0,0.0,0.0,0.4508928571428571,0.0,0.0,0.7,0.6749999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.6749999999999999,0.2698344748858448,0.21180555555555555,0.0,0.0,0.0,0.0,0.2743055555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FALSO
3182,0.10866477272727272,0.0,0.0,0.625,0.5580357142857142,0.33804086538461536,0.146484375,0.12265625,0.20442708333333331,0.0,0.07470703125,0.0,0.314453125,0.41015625,0.46484375,0.08463541666666666,0.06406250000000001,0.15290178571428573,0.0,0.2872242647058824,0.267578125,0.0,0.25613839285714285,0.29296875,0.08537946428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5030210458135556,0.5596330275229358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERDADE
208,0.0,0.0,0.0,0.5,0.3704801422643746,0.1994893073731248,0.1037344398340249,0.0,0.0,0.0,0.07935684647302904,0.11341632088520055,0.1908713692946058,0.4356846473029045,0.4114799446749654,0.08990318118948823,0.13609958506224068,0.08120924718435092,0.0,0.42714181108127897,0.2842323651452282,0.0,0.7255483106105513,0.15560165975103735,0.6348547717842324,0.0,0.18360995850622408,0.0,0.0,0.0,0.0,0.45,0.50625,0.8229166666666666,0.0,0.0,0.0,0.8229166666666666,0.0,0.0,0.34951264488935724,0.2824074074074074,0.2673611111111111,0.0,0.0,0.0,0.13715277777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERDADE
1799,0.04176904176904176,0.0,0.0,0.5,0.5094380094380094,0.3898128898128898,0.33783783783783783,0.0,0.0,0.1644144144144144,0.34459459459459457,0.2462462462462463,0.3626126126126126,0.472972972972973,0.4466966966966967,0.0,0.14774774774774774,0.2644787644787645,0.0,0.1987281399046105,0.2057057057057057,0.2462462462462463,0.4922779922779923,0.5067567567567568,0.1969111969111969,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.37241379310344813,0.0,0.0,0.0,0.0,0.0,0.0,0.37241379310344813,0.48688880006782703,0.4674329501915709,0.0,0.0,0.0,0.0,0.15134099616858238,0.08620689655172414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERDADE
1089,0.11354359925788494,0.0,0.0,0.5,0.4859086491739552,0.35321821036106754,0.15306122448979592,0.0,0.0,0.0,0.07806122448979592,0.22312925170068032,0.32857142857142857,0.4761904761904761,0.3642857142857143,0.0,0.20081632653061227,0.31953352769679305,0.0,0.060024009603841535,0.09319727891156462,0.3346938775510204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.2592,0.0,0.0,0.0,0.0,0.0,0.0,0.2592,0.17740779768177029,0.3795555555555555,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERDADE
2832,0.0,0.0,0.0,0.5,0.6079027355623099,0.4500818330605565,0.26595744680851063,0.0,0.22269503546099287,0.1553191489361702,0.32553191489361705,0.11631205673758868,0.4404255319148936,0.09929078014184396,0.3797872340425532,0.276595744680851,0.2093617021276596,0.3331306990881459,0.1127659574468085,0.4380475594493116,0.09716312056737587,0.2326241134751773,0.2790273556231003,0.1595744680851064,0.18601823708206688,0.0,0.0,0.24113475177304966,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4833719704952582,0.4744444444444445,0.0,0.0,0.16666666666666669,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERDADE
2936,0.13106328300674588,0.0,0.0,0.5,0.5468618542823489,0.23783636857841806,0.176678445229682,0.0,0.0,0.0,0.06757950530035335,0.2897526501766785,0.1625441696113074,0.28857479387514723,0.3854534746760895,0.1531213191990577,0.3477031802120142,0.4840989399293286,0.0,0.3117854915817917,0.1613663133097762,0.2897526501766785,0.15446744068652196,0.26501766784452296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6038046768154609,0.2884160756501182,0.0,0.0,0.0,0.0,0.5602836879432623,0.0797872340425532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERDADE
1294,0.08205953338696699,0.0,0.0,0.375,0.5794353139485882,0.2127297481279782,0.16592920353982302,0.0,0.0,0.0,0.16924778761061945,0.1209439528023599,0.20353982300884954,0.2581120943952802,0.482669616519174,0.383480825958702,0.3628318584070797,0.43299620733249056,0.2345132743362832,0.1952108276939094,0.5051622418879056,0.1209439528023599,0.29013906447534765,0.16592920353982302,0.1934260429835651,0.3303834808259587,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34458409829120185,0.4891179839633447,0.0,0.0,0.0,0.0,0.0,0.23195876288659795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERDADE
3873,0.0,0.0,0.0,0.375,0.6238303181534621,0.3778972119583473,0.10917030567685587,0.0,0.0,0.0,0.16703056768558952,0.0,0.4519650655021834,0.3566229985443959,0.4763464337700145,0.0,0.3580786026200873,0.4273237679351217,0.11572052401746726,0.19265348060621626,0.19941775836972345,0.3580786026200873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6279484477587745,0.4468864468864469,0.0,0.0,0.0,0.0,0.4340659340659341,0.2472527472527473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERDADE
767,0.11038961038961036,0.0,0.0,0.75,0.6377551020408162,0.49603174603174605,0.49603174603174605,0.0,0.41534391534391535,0.0,0.53125,0.10846560846560847,0.4563492063492064,0.3703703703703704,0.35416666666666663,0.17195767195767192,0.19523809523809527,0.38832199546485263,0.0,0.3501400560224089,0.453042328042328,0.3253968253968254,0.2602040816326531,0.2976190476190476,0.08673469387755102,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.3767441860465116,0.0,0.0,0.0,0.0,0.0,0.0,0.3767441860465116,0.16792053650925906,0.4203273040482343,0.0,0.0,0.0,0.0,0.0,0.1744186046511628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERDADE
1705,0.17171717171717168,0.0,0.0,0.5,0.744047619047619,0.4451566951566951,0.3472222222222222,0.0,0.0,0.16898148148148148,0.53125,0.12654320987654322,0.4259259259259259,0.3780864197530864,0.5968364197530863,0.4012345679012345,0.3796296296296297,0.3624338624338624,0.0,0.4084967320261437,0.10570987654320986,0.3796296296296297,0.3035714285714285,0.1736111111111111,0.2023809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.690990516332982,0.0,0.0,0.0,0.5952380952380952,0.0,0.4702380952380952,0.08928571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERDADE
2197,0.11038961038961036,0.0,0.0,0.625,0.4960317460317459,0.2670940170940171,0.1984126984126984,0.0,0.0,0.14484126984126985,0.22767857142857145,0.21693121693121692,0.2281746031746032,0.324074074074074,0.4722222222222222,0.08597883597883596,0.13015873015873014,0.15532879818594106,0.0,0.2334267040149393,0.0,0.21693121693121692,0.4336734693877551,0.0,0.4336734693877551,0.0,0.5267857142857143,0.4497354497354497,0.0,0.0,0.0,0.3,0.2867256637168141,0.0,0.0,0.0,0.0,0.0,0.0,0.2867256637168141,0.2098995682460345,0.4198623402163225,0.0,0.0,0.0,0.0,0.0,0.1327433628318584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERDADE
2300,0.186950146627566,0.0,0.0,0.625,0.5760368663594471,0.4652605459057072,0.4536290322580646,0.0,0.0,0.0,0.5398185483870968,0.22043010752688172,0.4637096774193548,0.5174731182795699,0.4798387096774193,0.08736559139784945,0.3306451612903226,0.3945852534562212,0.0,0.2964895635673624,0.18413978494623653,0.5510752688172044,0.35253456221198154,0.15120967741935484,0.2644009216589861,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2328186321283075,0.4803149606299213,0.0,0.0,0.0,0.0,0.0,0.05905511811023623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERDADE
1363,0.06599805888062114,0.0,0.0,0.375,0.4872055583799356,0.23952915411990144,0.26690391459074736,0.0,0.0,0.6494661921708186,0.3403024911032029,0.4863582443653619,0.08185053380782918,0.166073546856465,0.3881969157769869,0.0,0.05836298932384343,0.2785968479918658,0.0,0.10466820180029306,0.16251482799525502,0.0,0.3889171326893747,0.40035587188612104,0.15556685307574986,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3411254690995138,0.3567251461988304,0.0,0.0,0.0,0.0,0.3464912280701754,0.13157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERDADE
2252,0.2649350649350649,0.0,0.0,0.5,0.7288629737609328,0.5102040816326531,0.35714285714285715,0.12816326530612246,0.0,0.0,0.4683673469387754,0.0,0.4224489795918368,0.3333333333333333,0.769047619047619,0.0,0.20081632653061227,0.23965014577259475,0.0,0.24009603841536614,0.27959183673469384,0.0,0.0892128279883382,0.15306122448979592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3951219512195122,0.0,0.0,0.0,0.0,0.0,0.0,0.3951219512195122,0.1201949848792482,0.38572719060523936,0.0,0.2520325203252033,0.0,0.0,0.0,0.12195121951219512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERDADE
2472,0.2377622377622377,0.0,0.0,0.375,0.5087505087505086,0.4520052596975674,0.2670940170940171,0.13418803418803418,0.0,0.0,0.2451923076923077,0.11680911680911685,0.4423076923076924,0.29914529914529914,0.33903133903133903,0.0,0.4205128205128206,0.3345543345543346,0.11324786324786325,0.1256913021618904,0.0,0.4672364672364673,0.2802197802197802,0.0,0.2802197802197802,0.0,0.37820512820512825,0.0,0.0,0.0,0.0,0.25,0.1588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.1588235294117647,0.321390937829294,0.0664488017429194,0.5032679738562091,0.0,0.4901960784313726,0.0,0.25816993464052285,0.07352941176470587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERDADE
3266,0.13121783876500856,0.0,0.0,0.375,0.5334681042228211,0.31748911465892604,0.1768867924528302,0.0,0.0,0.0,0.2706367924528302,0.0,0.37971698113207547,0.2751572327044025,0.4677672955974842,0.1022012578616352,0.23207547169811324,0.3692722371967655,0.0,0.416204217536071,0.10770440251572326,0.2578616352201258,0.10309973045822103,0.0,0.10309973045822103,0.35220125786163525,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5885471548998946,0.21180555555555555,0.2673611111111111,0.0,0.5208333333333334,0.0,0.13715277777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERDADE
3512,0.20979020979020974,0.0,0.0,0.5,0.72721396250808,0.4785938043856595,0.2828054298642534,0.0,0.0,0.0,0.4326923076923077,0.0,0.5203619909502263,0.6334841628959276,0.35897435897435903,0.2941176470588235,0.3710407239819005,0.7084680025856498,0.11990950226244344,0.5323396326856534,0.0,0.24736048265460034,0.2967032967032967,0.0,0.2967032967032967,0.33785822021116146,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5022975894321751,0.6987399770904925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERDADE
3303,0.07891682785299806,0.0,0.0,0.875,0.4559270516717325,0.0818330605564648,0.05319148936170213,0.0,0.0,0.1553191489361702,0.08138297872340426,0.11631205673758868,0.048936170212765966,0.04964539007092198,0.4641843971631205,0.09219858156028367,0.348936170212766,0.08328267477203648,0.0,0.0625782227784731,0.19432624113475175,0.11631205673758868,0.5580547112462005,0.7978723404255319,0.09300911854103344,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.477313274003902,0.4026402640264026,0.0,0.0,0.0,0.0,0.13036303630363036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERDADE
3322,0.07727272727272726,0.0,0.0,0.5,0.5456349206349206,0.4807692307692308,0.3645833333333333,0.0,0.2180555555555556,0.0,0.31875,0.2277777777777778,0.3833333333333333,0.2916666666666667,0.4545138888888888,0.09027777777777776,0.3416666666666667,0.4892857142857143,0.0,0.3063725490196078,0.19027777777777774,0.5694444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4598362648942207,0.2896486229819563,0.0,0.0,0.4273504273504274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERDADE
3455,0.4450909090909089,0.0,0.0,0.375,0.5,0.42307692307692296,0.25,0.0,0.20933333333333332,0.0,0.2295,0.10933333333333337,0.414,0.4199999999999999,0.47600000000000003,0.08666666666666666,0.3936000000000001,0.15657142857142858,0.106,0.29411764705882354,0.18266666666666667,0.32799999999999996,0.34971428571428576,0.3,0.17485714285714288,0.0,0.177,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6627302786962683,0.7011494252873564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FALSO
142,0.1571648690292758,0.0,0.0,0.5,0.4539951573849879,0.3259452411994785,0.1059322033898305,0.0,0.0,0.0,0.1620762711864407,0.0,0.3898305084745763,0.4449152542372881,0.33615819209039544,0.18361581920903952,0.2779661016949153,0.08292978208232446,0.0,0.1246261216350947,0.4837570621468926,0.11581920903954805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6279484477587745,0.5958485958485958,0.0,0.0,0.0,0.0,0.4340659340659341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERDADE
1356,0.0,0.0,0.0,0.875,0.5458515283842794,0.3359086328518643,0.21834061135371174,0.0,0.2285298398835517,0.1593886462882096,0.2505458515283843,0.1193595342066958,0.30131004366812225,0.3056768558951965,0.34643377001455605,0.2838427947598253,0.2864628820960699,0.25639426076107297,0.0,0.25687130747495496,0.3988355167394469,0.2387190684133916,0.6681222707423581,0.8187772925764192,0.19089207735495944,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6197255692490952,0.4420289855072464,0.0,0.0,0.0,0.0,0.4293478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERDADE
2855,0.058874458874458864,0.0,0.0,0.75,0.4535147392290249,0.3052503052503052,0.2380952380952381,0.0,0.0,0.0,0.1821428571428572,0.26031746031746034,0.2555555555555556,0.3703703703703704,0.4722222222222222,0.0,0.1561904761904762,0.18639455782312928,0.0,0.1400560224089636,0.21746031746031744,0.17354497354497356,0.41632653061224495,0.2380952380952381,0.2775510204081633,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.337041279149677,0.4714975845410628,0.0,0.26956521739130435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VERDADE
